Machine_ID,Operating_Hours,Load_Percentage,Temperature,Vibration,Pressure,Power_Consumption,Last_Maintenance_Days,Breakdown_Count,Ambient_Temperature,Humidity,Failure_Flag
M_0540,18,74,62.268402307574675,2.5368323869272085,30.55016545023753,453.7590198486865,57,1,42,64,0
M_0541,10,82,87.3863204804112,3.2432445698556274,31.55724077912356,404.0153228534727,87,1,24,33,0
M_0542,6,87,76.14710618163969,3.7176907414394638,29.402820630281404,367.0574375101352,133,1,39,43,0
M_0543,6,90,69.41890642294044,4.184172527660145,30.577989985318602,433.9910172914485,55,4,43,68,0
M_0544,23,57,58.07881111442781,3.2997745637215647,24.417976100249838,406.87597863618424,61,0,23,55,0
M_0545,20,60,83.52351356894472,2.352684591669963,28.531309567209625,419.9133886089663,89,3,21,37,0
M_0546,22,71,68.15481787783031,3.2189925233339927,23.5589719650874,410.77535115920546,8,1,32,53,0
M_0547,16,73,93.60684445870538,2.580684454668279,25.506163877363008,410.2507386435464,16,2,35,45,0
M_0548,22,90,83.59310097693445,3.249011676364524,19.985254896639187,440.02769440433724,176,2,41,49,0
M_0549,18,66,66.91858145592731,4.628149545756858,31.319640767524433,529.1903424408833,116,1,21,44,0
M_0550,6,61,67.84528302868529,3.7559251916437937,38.45801082688707,462.4395950274779,61,1,38,36,0
M_0551,7,95,92.21851162944331,3.206646438098339,27.719471324297146,410.98225801415225,15,3,36,87,0
M_0552,14,81,74.15740553165496,3.7384908326063404,34.8256679528619,384.46965425502134,150,1,24,46,0
M_0553,8,64,69.8668877167663,3.8100806519091854,35.62846408008458,389.9632540999004,131,1,44,51,0
M_0554,6,65,75.2772168847657,1.9221258970312747,24.004313828258645,337.19353526947754,102,1,37,51,0
M_0555,21,71,69.8208734994621,3.041722711215698,25.08103041154589,433.2271771276608,54,0,42,83,0
M_0556,11,77,77.41048477108166,5.562527659332516,34.953990441761036,349.25386541708286,14,0,40,41,0
M_0557,22,69,74.24176378481737,4.2128209850318665,29.53829318504074,381.37728439753687,36,1,37,47,0
M_0558,10,82,83.75507980511509,2.4965644408388004,23.54605566924704,433.51743514509997,105,2,27,85,0
M_0559,10,59,71.11425896760873,2.3967921038823783,26.815702065356962,388.1337348101737,82,1,34,75,0
M_0560,11,89,66.15183633310353,2.3634742768243977,32.09830122406033,375.38560047353735,67,2,32,76,0
M_0561,8,81,71.51015303376414,3.8663199502620573,26.03031662947583,340.1259656947178,10,1,32,44,0
M_0562,10,99,71.44916101775954,4.607640921116218,16.12731567282803,460.26633661524056,49,0,35,66,0
M_0563,10,82,74.22466184806007,3.582167044480058,28.38993411396082,358.33890672735606,111,1,41,45,0
M_0564,15,51,81.34540288057225,3.157162349868818,28.79503403072402,370.7062086526025,65,3,39,34,0
M_0565,15,82,80.7990896747192,2.5558446423672283,30.046132170721638,310.4135290083069,57,2,32,31,0
M_0566,22,82,86.99658675858568,3.329373145583527,36.29441686644765,399.006947609605,27,1,39,81,0
M_0567,19,90,66.88510322266475,2.1798782799037904,30.267613989495228,383.33525568192204,113,2,21,57,0
M_0568,14,62,78.88720123051108,1.0642344527887615,31.214686772128537,409.09289584842065,133,0,22,86,0
M_0569,19,79,82.27319847020715,4.636825690112449,35.27768486824709,341.26841615212135,71,1,34,70,0
M_0570,6,82,68.25779593688137,1.9941873296378907,30.05172007917881,436.7090396767568,83,0,42,83,0
M_0571,18,62,72.92368947017621,2.6751676263306807,40.68260372645051,308.0394723576942,57,1,38,56,0
M_0572,18,75,57.50022125781203,3.656357450629291,23.68145853010499,395.3911250008797,120,1,32,60,0
M_0573,9,71,84.06857695125736,4.434466869346053,25.32926143446078,405.77441415697916,93,2,24,70,0
M_0574,6,88,72.8450179768013,3.2571306524186214,33.06979204135407,402.88870033530424,15,0,41,65,0
M_0575,22,51,83.06564176680999,1.8062890123391717,36.271567664693194,407.88774355801337,111,2,25,76,0
M_0576,13,87,77.06049517879514,2.698653550308449,28.99602501565688,439.43358421304333,101,0,33,72,0
M_0577,7,88,73.14834771025126,2.3215145949749205,24.94689414605297,466.2349352486525,119,2,23,30,0
M_0578,13,75,59.07197200647514,2.961788972528679,38.80494792612676,392.21960358435297,76,1,41,79,0
M_0579,12,95,60.850473892835595,4.2319844712696355,26.038155525978446,351.6078682430193,158,1,38,58,0
M_0580,7,99,49.06853815658258,0.4626114039301159,31.695272255664893,428.03586411463783,20,1,42,30,0
M_0581,8,64,69.37386517171343,2.588610169972509,36.57075905673893,385.98803076279046,165,1,26,37,0
M_0582,23,83,97.78248703181248,2.5159503636129816,27.791973882894894,463.230985581109,131,0,23,86,1
M_0583,17,91,62.12052610482,1.7432386551043604,26.88936081371643,369.9016692813937,73,1,21,45,0
M_0584,6,93,48.685681165800936,3.585490743749616,27.23156128985168,357.09945556836095,122,2,26,87,0
M_0585,17,98,84.62668919585532,1.5850241281239519,34.50775628287382,407.18968754763387,41,0,22,57,0
M_0586,10,89,98.63717869296701,1.7001057207036752,35.3007385260133,312.97911043815037,167,1,34,51,0
M_0587,22,60,77.97921065259803,3.8510692140206135,30.168626958810638,376.6285643120858,154,1,20,47,0
M_0588,21,52,77.8873239471996,4.500571368962668,39.415411265348666,383.50797116958256,130,1,21,51,1
M_0589,20,55,71.90117926356248,2.923903231388041,30.15983279635064,411.0236160386341,23,0,29,70,0
M_0590,20,58,57.0574276948994,1.782603881010734,36.46166607084083,350.18639518649,23,0,35,41,0
M_0591,10,55,60.49288082256524,2.29444590822175,27.839991978745303,356.0249763866024,144,0,44,48,0
M_0592,19,58,71.83246670601481,4.008001947245045,41.668782668527825,457.84568453482,9,2,34,54,0
M_0593,7,88,69.91544659970256,3.1164382406633937,37.85065707789856,399.3269272707174,13,0,43,79,0
M_0594,16,80,73.84827072230058,2.8989612231180772,29.360126822357422,443.23185919514805,156,3,34,88,0
M_0595,12,81,83.2932482392816,3.3130497099131464,37.172701043585015,372.9106299308269,155,3,33,34,0
M_0596,11,90,69.18162168082979,2.9623400564745594,36.91990245586009,397.27745187895624,51,1,41,88,0
M_0597,7,99,83.49716756404611,4.545712297659217,37.76520538146325,410.7267213514607,64,1,33,63,0
M_0598,11,61,69.2471029009723,2.250856735306399,17.590068321398473,487.37774538116315,52,2,25,68,0
M_0599,23,57,85.38239592865757,2.1360408831647866,33.596757246454175,389.11909099142594,38,2,33,88,0
M_0600,7,57,75.86367567073424,1.616546481931344,32.711493846528704,391.6865553139811,100,3,36,39,0
M_0601,23,99,70.64169659078487,2.4600123642743097,32.355366404717266,454.9076513868369,146,3,37,76,1
M_0602,20,77,75.6929406054889,1.9080245253338455,31.091732166989487,381.00942807574563,51,2,39,86,0
M_0603,7,69,72.06461157842433,3.2180755086527237,31.239056397572632,414.2314595836377,137,3,38,36,0
M_0604,11,96,76.13134237679972,3.0209473655251435,36.4157015264904,450.5479603209516,141,0,36,89,0
M_0605,6,56,82.58106198517471,1.9209244999320236,32.69736686846686,371.207906415053,168,1,35,66,0
M_0606,20,60,74.1278440158435,3.5891393590279725,31.084532218661813,417.0231223241828,55,0,27,76,0
M_0607,15,69,71.30431147146219,4.5168128671298735,35.69690507417809,487.27753550725066,109,1,26,81,0
M_0608,22,65,63.76483795089171,3.3578383486710237,32.09013089205935,446.06590244190767,171,1,39,89,0
M_0609,10,53,80.79178019291714,0.4565018170445265,32.5678421367669,414.2466534842406,44,2,31,81,0
M_0610,9,55,78.48272226402725,4.987130970670105,39.33518554405614,388.78393440836834,110,0,28,44,0
M_0611,15,71,63.18057149072479,3.7469234690710596,27.827596437251763,369.7840859362581,161,2,33,71,0
M_0612,22,75,83.3549427792076,4.956418253188451,22.421448307993785,350.59070383820966,152,1,39,53,1
M_0613,15,52,63.01815967397664,4.090723586149834,30.361817554953987,475.4811979982839,164,2,20,55,0
M_0614,22,90,85.29221791233894,4.290515418870559,31.072716724784822,465.7735522685,128,0,29,55,1
M_0615,10,91,81.87863327187017,3.2052668936010846,33.60764514728595,367.1442761229711,105,0,36,75,0
M_0616,7,63,79.19665522598069,2.737703987810167,30.536579573309805,416.8843499039069,10,0,36,55,0
M_0617,11,60,71.23004840832964,3.3734811877321604,33.77559621986279,405.56632492531554,100,1,36,87,0
M_0618,7,67,80.75779782666453,2.2912149197534606,42.523083401357844,459.22077306620366,148,1,23,39,0
M_0619,18,61,85.7637199524118,3.4338808509002323,34.00757159438505,419.1400599150675,109,2,36,46,0
M_0620,16,72,80.92351921108174,0.3732137426492894,34.88657650525734,398.8590619634826,108,1,37,82,0
M_0621,16,61,68.29749978273762,3.0429322452144127,29.35234296138783,372.915719885216,140,1,39,43,0
M_0622,21,62,77.67406982355465,4.344676120102132,23.07371455246349,417.0433922562913,146,3,42,31,1
M_0623,16,74,86.32034986295037,3.094308578928966,18.509442064351273,382.59087145186896,94,2,21,77,0
M_0624,20,94,96.99098180556703,4.727482738030988,27.40659708932141,411.03424725649205,63,1,27,42,1
M_0625,21,68,72.94787025500804,2.7362546121513946,17.098141720174404,396.2014460270843,84,1,32,56,0
M_0626,16,95,83.5788310613143,4.002650912987828,32.56774512509637,381.37540600649265,25,2,42,38,0
M_0627,21,85,86.34480520084318,2.1217299263266343,28.08591507787573,351.362961318409,12,0,44,36,0
M_0628,13,94,66.87595001010236,3.9619566195553784,23.433125667623784,425.7097626373651,149,2,41,77,0
M_0629,9,57,92.82078318061481,3.2325949082278163,30.654370599743128,402.1285170689516,25,1,39,39,0
M_0630,13,78,64.34815315916555,2.780249504157271,26.306839031790982,489.3710427733214,11,2,41,85,0
M_0631,9,81,83.08985515032975,0.42611788493558,32.25388126825384,348.38275808111956,64,2,34,83,0
M_0632,8,93,78.05319779547067,2.7456232241944503,33.53813164911252,431.26490961164956,126,1,39,38,0
M_0633,8,67,75.5557555999816,3.2134530192798105,26.49082918505779,395.86767659866797,50,2,42,51,0
M_0634,23,55,100.46833281448644,3.8287094352199174,28.81359409454837,504.9879199163279,89,0,28,52,0
M_0635,10,67,71.987447646732,4.560949799099068,31.074478769191103,427.44859585307336,99,2,22,36,0
M_0636,23,68,71.82654407271392,5.03503270136591,22.964788932287874,416.23442908175423,116,0,22,77,1
M_0637,15,71,88.31478807397795,4.246267343122984,31.07403761438508,395.994878251309,96,1,21,38,1
M_0638,11,86,82.61803778086784,2.4379096746958058,22.84490675960302,364.84394726671906,177,2,20,56,0
M_0639,6,81,87.82098920958555,2.695195910482261,32.828584897764344,415.5696396320465,14,4,33,53,0
M_0640,10,90,76.16869382341113,3.738915471043683,27.824181686859003,330.8848695431619,1,1,36,58,0
M_0641,14,52,78.16942617012162,3.5196144598478014,22.817286329778828,333.18579557075145,25,0,32,46,0
M_0642,17,77,94.00935612994574,4.628345959391361,27.10013200429588,450.6219218414748,72,0,38,49,0
M_0643,19,59,66.64045920419304,5.4793894187099115,27.311627094032787,311.89379304779675,69,2,42,36,0
M_0644,7,84,73.9712295590834,5.267180195098223,35.34260441693472,384.0213220854581,133,3,34,72,1
M_0645,22,78,82.98254071425444,4.493938199798345,30.86652349642897,347.54367543705206,105,1,44,69,1
M_0646,19,64,73.04139179912163,3.5279026489428973,25.218612712174338,379.87646538051683,147,0,33,36,0
M_0647,18,82,69.29854120716965,4.349325062945844,38.24533143600243,409.2272651169673,23,1,21,57,0
M_0648,14,56,81.18484512786522,4.661441013728396,33.13245200755279,449.22776454820865,9,0,26,48,0
M_0649,20,61,88.35805666491494,2.8526996027449814,28.31838815710169,460.8816794866361,118,2,36,49,1
M_0650,20,98,73.59165637194143,2.467339027491241,22.230829071524887,354.0523390420589,94,1,37,73,0
M_0651,16,79,73.3141037918925,2.232578999928325,27.87703210259903,376.7019031686618,178,1,25,68,0
M_0652,21,70,68.5231197431657,2.1236152665546966,28.897434576711646,602.6275061105978,144,2,40,69,0
M_0653,22,80,72.04023156594266,1.6180046774068093,31.84516165725128,387.4992657032319,33,1,27,36,0
M_0654,9,73,85.83606079830186,3.2499017091177276,33.036282548298274,355.8894602002048,130,3,21,35,1
M_0655,6,69,75.81062870693657,2.000247198911868,34.032910477053676,364.2099618629281,14,2,20,54,0
M_0656,13,86,66.95009339069712,2.216477815864618,21.942662845807263,387.79300418453346,1,1,35,70,0
M_0657,22,53,77.62362380323663,3.701255559176727,31.042524105816213,380.363131860577,90,3,26,88,0
M_0658,8,77,85.5119401098604,3.1816090662535097,29.20192087375894,388.28149384025653,89,0,41,42,0
M_0659,20,93,69.38114336452571,3.4296249406336745,43.38988638084939,398.9286723136718,144,2,43,68,0
M_0660,20,69,61.713947804044366,4.3651487618920815,30.323472195481855,398.5796068853418,90,2,30,69,0
M_0661,19,73,96.90825159872752,3.864529908540795,26.886734007693143,352.2256751364403,175,0,34,51,1
M_0662,19,99,61.21470649956753,4.518886581452663,30.551844283584575,418.46655105780656,172,0,32,78,1
M_0663,7,98,71.40977436144215,3.079976494778071,29.95715855994617,406.0523474940342,14,2,43,46,0
M_0664,18,81,77.3212851185867,4.6117905913123955,20.054803464244923,424.8290835274963,152,3,21,77,1
M_0665,19,90,72.27572298755709,3.35973676435746,32.04152231708919,314.27729731374217,111,2,33,51,0
M_0666,12,85,74.25089155344982,3.168706261095203,28.44720954660709,407.8422121845739,143,2,43,63,0
M_0667,8,83,80.76838167874594,4.4615262062765035,29.866543924197405,300.72018420489917,83,0,25,37,0
M_0668,20,85,51.08278342287207,2.127846320806705,25.63215733054721,391.22145527617096,72,1,28,78,0
M_0669,19,51,62.33105528476149,5.023600567542475,24.530428848938822,432.8968146376538,162,1,26,74,1
M_0670,16,64,75.4425938607033,2.717899979962714,34.394411670378226,452.2889575801183,130,0,37,47,0
M_0671,20,83,70.9578298802639,1.7818920284506783,35.542283282214115,416.7230032048502,27,1,43,53,0
M_0672,18,85,76.29411258275597,3.653501952055862,32.09049302718618,433.76953676464944,74,0,28,89,0
M_0673,23,55,77.27653282631304,2.6226784898817392,20.94601199720183,385.049751895877,99,2,42,83,0
M_0674,11,88,53.84080004529008,5.0258070919112505,32.41531679630662,374.5416115037519,72,2,23,89,0
M_0675,8,91,87.73640332151646,2.5670991812148527,21.02031724331657,534.6379081261863,23,2,28,71,0
M_0676,20,61,70.0173211689965,3.314448917351962,26.694121825858673,441.3580155932605,68,0,23,31,0
M_0677,10,52,66.34486815223994,1.574406684521897,34.327792243786206,341.35080742673034,142,2,31,31,0
M_0678,15,94,77.0835529595928,3.8129142448974713,33.287992408522456,313.2668039233505,117,1,23,56,0
M_0679,12,67,76.07160227782244,2.2226099241410955,32.28483682266735,376.7465275468212,106,0,44,43,0
M_0680,22,89,86.96690817654638,3.693324690332601,36.56451326959892,459.59342531543325,93,1,43,77,1
M_0681,12,70,77.71873162770017,2.5716547602941384,32.800075737039634,402.4369577014384,65,0,39,68,0
M_0682,17,64,86.581108480243,0.9530653132772002,19.904903874795586,288.7990088819357,68,4,33,82,0
M_0683,22,82,65.61822624572295,3.1311900903438836,28.152345768718202,391.1353288405046,128,3,43,82,1
M_0684,18,84,76.418610552075,3.0864285170784354,29.791957711344697,399.8799224875724,63,5,43,85,0
M_0685,9,75,63.85252292675111,3.8810715736226133,29.20629136615314,279.21663102672596,113,0,26,41,0
M_0686,15,57,75.9767585556028,4.5560005718392045,26.91432412448805,401.20830760250954,90,2,32,61,0
M_0687,8,85,73.85712044398115,4.9124094099167985,24.849219332682026,349.3315996204338,81,2,41,57,0
M_0688,14,97,73.42702574799097,3.864154213470886,42.003724847296596,308.22267946058423,103,0,27,84,0
M_0689,18,79,73.51472447638368,3.2786191920659182,28.056275873971092,480.22537900827007,160,2,42,57,0
M_0690,23,72,82.36389470184598,1.5726664104845347,41.75801026687226,347.1198899607536,116,2,24,75,0
M_0691,20,91,58.9264034299742,3.202020936990007,24.293547976219728,366.6357632271859,13,0,31,54,0
M_0692,9,93,66.00212137215827,3.2149401699389326,33.285300343795036,365.9708556966661,124,2,32,33,0
M_0693,20,63,74.59428173254824,2.801359740343972,31.148207081949348,400.11193754621513,147,0,39,55,0
M_0694,7,63,63.2133691052875,3.6329676506008086,25.390252364674694,488.3155303527937,152,3,33,65,0
M_0695,20,51,75.46114106201044,4.121905710982134,27.66221445089658,340.19065648820344,88,2,37,79,0
M_0696,13,86,74.49147478758925,2.181596069471316,29.92434965319515,384.65982427757024,11,1,43,32,0
M_0697,13,54,60.96243354947417,2.166015645800533,25.77941691416937,406.0430939513199,15,3,44,30,0
M_0698,22,87,60.468348537457224,2.860707988223371,28.71929702982287,356.56041264202474,10,2,39,46,0
M_0699,17,94,48.76211764450734,2.384770809292077,18.175487873046926,383.8556797710697,41,1,23,36,0
M_0700,15,90,62.79329950318087,1.358746797640137,33.5575799513437,429.72499033747783,155,1,40,77,0
M_0701,14,96,75.143232582106,2.0034072636770484,36.135758370613964,362.21475066467536,73,1,37,34,0
M_0702,10,63,76.56187822940878,1.7676788529625593,32.271818537493296,383.06787456349105,52,1,26,48,0
M_0703,11,88,77.01899559628451,4.208450508018153,41.3212906396889,378.4323036540357,128,3,34,68,1
M_0704,7,74,67.2208118733262,4.7028270060092785,33.41048113799947,394.80966594328316,28,2,40,75,0
M_0705,18,69,74.8169651597851,1.9045665427054133,35.7140481938878,412.1575857311621,65,2,25,63,0
M_0706,11,51,78.97244609241453,3.5460735131371113,36.19181416255056,429.32803840534393,17,2,35,64,0
M_0707,10,88,62.31964450498847,3.873516424469751,16.244933217071825,496.8777150981169,95,0,39,78,0
M_0708,6,55,76.2332907439054,1.5077312133401362,32.118365993747815,267.0761784072894,172,1,43,45,0
M_0709,11,66,81.56481211835091,3.1609789471789993,23.085325248416094,391.6304330397279,138,0,27,69,0
M_0710,11,74,70.09227870177119,5.533516165346526,24.095482742145972,331.7781963878904,63,2,40,79,0
M_0711,21,77,85.62234330349602,3.6771468663576306,24.965133640990427,380.7314999674548,175,2,35,76,1
M_0712,9,51,70.32565656175029,2.7546994586674693,28.436420999913118,444.04336653470386,38,3,41,68,0
M_0713,16,84,66.39939144876925,2.439813474781791,33.25229980368849,459.8896261071189,70,0,35,56,0
M_0714,14,86,80.56841178552921,0.9775384152791053,32.16994912503352,462.23572884092044,104,3,22,70,0
M_0715,8,54,95.33293769466457,3.470473656116732,29.93709308591201,461.76462574252116,53,1,36,67,0
M_0716,13,50,75.8535361888781,4.9478167872543155,33.6134172060298,391.3032464189786,172,0,28,79,0
M_0717,10,89,81.3490780411372,2.1864562456020793,33.917431607960516,469.9265137353582,119,1,44,79,0
M_0718,9,61,69.91282778902156,1.0644153204829387,32.213120946166725,479.84248973029213,74,1,22,54,0
M_0719,11,85,62.583837802039724,2.3357758186467756,21.37747606962607,406.94002272707553,54,0,39,55,0
M_0720,7,94,76.66265645900734,3.8815997459782086,26.30333605321638,458.86183007837815,20,1,26,85,0
M_0721,16,72,78.2439997178791,2.5714999951779145,30.131639169713242,402.06185092582894,79,4,37,43,0
M_0722,9,96,71.42088909618838,2.1795319070869117,33.667264415705425,470.51162577754394,31,1,31,43,0
M_0723,20,80,81.31056518021506,3.019154915057859,23.357101711380068,391.9168381318221,135,1,38,43,0
M_0724,11,60,68.4591999018568,3.229700747167855,29.9432740511236,369.52397591534077,58,2,35,54,0
M_0725,22,59,65.97913734148258,1.6116098592283055,22.17187771805274,344.0004284864192,105,1,41,65,0
M_0726,11,52,85.60642930486165,2.7827163030631765,35.12958992859639,391.31854833811747,10,0,43,33,0
M_0727,7,63,85.6534762654163,2.5027323860776614,31.21173639182362,404.2194097164151,10,1,36,76,0
M_0728,20,65,68.65656894164321,2.359095650751917,23.269319820220286,352.70736693120233,39,0,39,44,0
M_0729,16,59,92.18850490404822,1.9829633306085521,23.236357310978534,387.49457705021706,156,1,34,61,0
M_0730,13,78,72.12893307469751,3.941257854794798,31.9371593579213,373.6725345289617,158,1,20,47,0
M_0731,18,59,75.84782864643958,2.3556130712019723,36.873994572815825,346.15122268347454,37,2,21,43,0
M_0732,17,61,74.15347458151572,1.0050547141867148,24.516070812753263,451.79423307767917,119,1,27,87,0
M_0733,10,79,80.2376021744568,3.2642978219754335,33.93302054308039,460.5951801552892,67,1,41,30,0
M_0734,11,90,77.71421493800942,3.7251994726731845,27.288811409860852,451.57163391461546,43,2,44,71,0
M_0735,9,50,77.57962161581658,2.2039839347841226,34.11597051346443,395.792210468925,52,2,21,49,0
M_0736,6,54,64.80438368280113,2.4403373102160337,33.415954551826566,398.88085973040637,101,2,38,39,0
M_0737,22,69,58.114376832103154,2.3509462795716276,30.776499207412197,346.8413322130325,56,2,28,39,0
M_0738,17,57,86.42160028252862,2.6533466385698894,20.828043468597087,420.73164476206694,76,0,28,88,0
M_0739,20,92,69.54554001060256,4.106850182189822,33.40592825062057,408.48158530928106,68,2,32,53,0
M_0740,6,61,74.50966626566522,2.8859408276276435,32.51009635498433,542.197369826284,137,1,25,63,0
M_0741,19,50,78.26798909889781,3.8395935456672055,32.05214876597251,454.35511810078714,106,2,34,57,0
M_0742,11,69,91.29009603349269,2.031168368453247,30.97837031615489,415.76224632854274,125,3,38,56,1
M_0743,10,77,76.61357924642508,2.6163095804190157,25.60606555833946,397.9195344503338,92,1,40,69,0
M_0744,16,92,71.05202437075903,3.954013815847307,35.41481385509556,450.0653268538613,23,2,34,30,0
M_0745,9,86,69.76455618713143,2.1943946015737406,34.49069860408318,354.2130664809739,109,0,37,62,0
M_0746,18,96,74.62643158758061,4.012136460908531,24.622886115776673,456.98189060070155,61,0,26,33,0
M_0747,16,86,65.90635230359388,2.371615909004862,36.57147505258876,345.64282498813503,168,4,30,36,0
M_0748,8,61,75.2887572314901,2.6783374849415806,30.65834717317694,371.92380713926343,44,1,27,38,0
M_0749,6,86,74.47980311541986,4.6701625873489245,30.64568476572586,308.09102502977703,152,1,25,45,0
M_0750,11,98,91.41526948644152,2.5641810228337687,29.118223317906587,430.7038111524546,179,0,27,34,0
M_0751,23,98,74.16398861409078,3.1453458027506347,29.61003301707472,412.49645131315947,161,3,21,63,1
M_0752,15,93,55.7551183895115,3.616436422521736,36.85449594154885,371.92584876169883,16,2,38,89,0
M_0753,10,77,101.73510970396478,3.2265086496720112,35.16537492299258,353.54306045120904,22,2,35,52,0
M_0754,15,96,84.56833731156097,3.2550533488895765,35.059235418197076,468.9361113350034,57,1,26,72,0
M_0755,17,64,95.82348744095584,2.9434602560182657,30.92282176272689,393.3198031198415,62,2,29,79,0
M_0756,7,55,63.42680013015516,1.6977607909836772,34.44585861767198,361.6352312739712,107,0,31,54,0
M_0757,18,93,72.78173218743709,3.3482893300997585,25.82843462979714,496.09664818090124,71,2,36,86,0
M_0758,13,69,81.7440124149432,2.267531542988346,32.917214892490335,367.14685404291436,90,2,26,80,0
M_0759,7,99,80.36391372284459,3.7757672174031764,29.23255984015516,456.9308535726893,72,2,41,42,0
M_0760,6,63,78.06937707359552,4.3720614239496856,19.70097506295839,342.4504717994713,70,2,27,53,0
M_0761,10,51,53.00389281499446,1.1944427385829846,22.069491705890183,382.25268848965135,30,2,26,40,0
M_0762,14,58,57.87560542435686,4.373807827427104,26.6851060995539,425.11456126911935,103,2,23,81,0
M_0763,22,86,90.17520109063872,2.5889422081329565,32.07576992174355,397.10815251979875,151,0,22,80,1
M_0764,14,69,91.9532953286969,2.869050777815527,26.689601058330155,412.1881510756526,32,1,38,46,0
M_0765,16,75,73.93348708563605,2.0876125474876104,27.044416313076457,373.05825769879976,86,1,34,66,0
M_0766,20,78,88.90427474406383,3.188467729066277,33.81630460937421,320.11019240502026,57,3,23,42,1
M_0767,11,50,64.76772233856701,3.0668148831774054,27.224939402751566,473.2788192182355,109,1,44,56,0
M_0768,8,84,67.0557394653132,4.076922825292851,36.65403621017205,376.10858113129655,9,5,28,49,0
M_0769,22,55,63.977196781368505,2.258606723369743,35.82561869910067,414.4506227766169,31,3,32,62,0
M_0770,10,86,66.50080454311353,4.660802401937909,30.10940660285659,435.0978745816163,71,3,37,71,0
M_0771,17,54,82.22696009522619,3.6647140863088894,33.767307258291645,415.4379102155697,137,2,40,61,0
M_0772,23,82,66.37647626936555,3.090968976775409,33.08620227178191,364.57043665308925,13,1,35,37,0
M_0773,19,98,97.39743039927865,2.819215636104509,28.771673620202982,457.9882480975886,131,3,20,85,1
M_0774,16,63,79.60070606347438,2.6934305528661495,34.30817331486073,425.68395875124344,35,2,23,58,0
M_0775,14,61,85.84527046495089,2.758656225593495,35.044510276952636,409.93868251726144,21,0,37,69,0
M_0776,7,91,79.89940582800074,3.1684019569354733,25.237823846048,408.77924017929445,64,3,27,48,0
M_0777,17,69,87.14269650459279,2.791000039306268,30.767743191603707,484.11311721285284,95,1,39,35,0
M_0778,8,99,66.32000000461453,2.3594705434925127,30.712519112880827,363.49688903734256,34,1,35,73,0
M_0779,8,73,89.46933538199556,3.1744592948367023,34.248097337253526,420.76279141838734,121,2,40,89,0
M_0780,6,92,76.40938885591437,2.1637118812746126,27.780708247753317,373.56852541999115,163,1,30,68,0
M_0781,13,83,87.09266110968738,3.322466901001747,27.011198336117857,303.1847096829998,15,0,39,77,0
M_0782,13,74,60.60435946623816,2.7769329645192586,30.84499830155577,301.86327375685596,120,3,40,70,0
M_0783,16,99,76.80583206608362,3.696730909231844,35.90679611626786,349.2681812511643,96,3,40,50,0
M_0784,14,78,76.45238716781665,3.9890742106954766,24.003114422950333,367.0778416993852,6,3,40,86,0
M_0785,10,88,68.80763535020559,3.9886805603447386,24.87596923331436,508.6474874680432,109,1,38,51,0
M_0786,19,80,78.13118829747265,3.318105056052626,27.397475460147056,434.91942171530445,97,2,42,71,0
M_0787,8,96,90.39606848001515,3.434831220766845,28.28711463959224,439.417151042971,32,0,38,39,0
M_0788,10,92,68.03847641036879,2.677248973881565,21.172085987812427,368.1460746874822,83,1,37,39,0
M_0789,10,99,84.61854356204938,3.6776396884833478,37.49097643457574,403.0663584759724,156,1,38,81,0
M_0790,19,72,63.72576943853492,3.7905013606617235,29.34846704325444,515.3076492373108,118,1,30,58,0
M_0791,9,93,96.0944459464246,1.432670846475472,28.599477379100144,339.27911631112175,79,1,22,45,0
M_0792,18,87,82.84600318436708,3.3783471956072635,38.113187690177085,422.8119398683657,78,0,27,30,0
M_0793,15,69,92.25117332258571,4.368129807708867,33.588967475619064,480.56478834551314,147,4,39,46,1
M_0794,23,72,81.72060519093768,2.6437097053952154,27.322890613333257,448.297154273612,107,3,38,59,1
M_0795,13,94,78.90613177729361,2.4254530238661207,30.82303922654078,490.07698069626167,126,3,29,55,0
M_0796,13,65,82.92932940485917,2.5801365389136808,29.791314338117605,410.6432628263564,15,5,35,82,0
M_0797,12,99,73.63552536645828,1.4951240071708733,37.24175428464638,430.1726512593549,134,3,24,75,0
M_0798,13,91,58.82166094441678,3.1259839544489108,29.162878991582033,405.48871933951864,73,3,39,48,0
M_0799,19,57,79.47399346466793,3.0299654400972513,22.789702290708952,426.66727795697904,101,2,28,82,0
M_0800,11,99,67.44496665400246,3.197026832877301,20.613879465973522,354.23967938482883,98,1,27,50,0
M_0801,6,70,63.983380846205975,3.415976621217802,37.37580673703344,439.6174204471841,166,1,30,46,0
M_0802,20,50,81.3629316843861,2.2020065978185235,26.056926511186848,414.7124156383528,26,2,35,75,0
M_0803,6,57,72.20891525100306,3.2731991990220437,33.35105827816655,403.13296831272737,92,0,26,69,0
M_0804,22,78,85.2770440660569,3.44319865991573,30.35881715357526,487.31958189079273,125,2,34,50,1
M_0805,6,81,67.1105923124093,2.5116082691829678,27.916726060608713,386.7307300447613,179,4,43,82,0
M_0806,20,87,70.29171023486174,3.420117998251973,28.700762914984374,460.39110173102165,73,2,40,70,0
M_0807,7,54,86.50296026301393,3.0807066263867413,37.916889407647666,465.3639298549878,123,3,39,69,1
M_0808,19,96,77.79842660997609,2.36881023055662,22.759682856784377,442.77721922927316,53,0,42,74,0
M_0809,13,71,60.2267195909386,3.2827886964836765,28.06772384622037,351.74501646317105,78,0,36,78,0
